clean_text,label,sentiment
agr koi tums kahe teri maa ki ch sidha yhi bolna k kash bhgwan ne teri maa ko bhi inni achi di hoti tere,0,negative
congress parti aur opposit parti valo ne tum jais feku bhakto ka pehl se boycott kar diya hota,1,positive
brigad ak sorri tumn nahi romeo ne btaaya tha parso whatsapp pe,1,positive
aap log kyu serious govt k kaam k hi pich pde h ab bhi insab se koi solut nhi nikaln,2,neutral
ispr sy koi iss video pe koi reaction dein gy ye begairrat ka bacha haram khor fouj ko kia kuc,1,positive
anshulg1 hahaha hahahaha hah nice u yrrrr ur ga faadu type person love uh,2,neutral
aaaj kal ka piyar bluetooth ki tarah hogaya hai pass rahi connect warna search new devic,0,negative
kya tum jais choro ki puja kare kya gandhi ki kuch nahi tha agar sc bose nahi hote aaj bhara,0,negative
two sindhi se tum saan lene ki hawa nahi chura sakog fan duur ki baat hai,2,neutral
ullu wala video hai na ye ism kahe ka sensit materi,1,positive
kay gyan mubarak ho aapko chai aur chugliyan mubarak ho hamein,0,negative
bkwas band kri bc sallo gashtooo heera,0,negative
nt miss mauka watch world cup chauka start 30th may 2019 sushilfin worldcupfev,1,positive
muslim peopl duffer allah allah wrost illus noth els open eye,0,negative
harsh bilkul sir patel ji wali reflect h shah ji ki hume toh proud h apn pu,2,neutral
jo chor hota ha wo motorway ni banata metro ni banata pore mulk ki secur teak ni krta,2,neutral
said dadmom thank much support herei miss cri babi,2,neutral
zindagi asaan nhe hoti zindagi ko asaan banana parta hai kbhi dua kr k kbhi sabar kr k kbhi maaf kr k kbhi kch naz,2,neutral
galaxy1 mk harshad love khana peena,1,positive
accha mallya ko kyu jaan diya modi ne aur naresh ko bhagan ka plan kyu tha,1,positive
chooriyoun ki dukan give good vibe,1,positive
stand voic muslim communiti wrong miss nt know call u ur bjp mem,0,negative
bahut kam log apk brother ki tarah hote wish luck fr futur ahead,2,neutral
thefilm best wish bharat,2,neutral
adhyach ji aap ke liy aantim mauka yadi aap p banna caht hi aamal kate aap p ke c ba,1,positive
yrf film confirm kaunsa hoga nahi pata,1,positive
jab hum kisi ki khushi kharab kartay hain appnay kisi zoom main rehtay howay wo banda nikal hi ata hai situat,1,positive
apk liy song momentum,1,positive
say abba kyari sorri sai baba warn econom growth anywher scapego polic,1,positive
ur great leader sir pray god good health aap jaldi thik ho kar vapa aaiy aap jai,2,neutral
abki bar 370 35a nrc bill rohangiya bhagao famili plan hm 2 hamar 2 ye kam bht jaruri hai,2,neutral
special ff special best friend follow s good launda sbki hlp krta h anyhw conditi,2,neutral
sweta bharat way vishwaguru hin program base,2,neutral
ncr par ghamasan karney ki jarurat nahi sarkar ney isey lagu karney ka vachan diya hain aur,1,positive
homeministeramitshah great see chanakya indian polit next home minist hope amit,2,neutral
maar khane waal hindu ke musalmaan agar hindu hai hum chaheng char hamar se bhee k,0,negative
desh ko ekjoot karn ki kshamta jism h desh ko tarakki ki lejan ki kshamta jism h desh k sabhi jano k vik,1,positive
desh ke loktantra ki takat ka yahi rahsya sayad congress aur unk pichlaggu nahi samajh pay isliy j,0,negative
chor vadra bhagn k chakkar h bahaana bnata h treatment aiim bhi h chor vijay mallya banna chahta h,1,positive
ye samjhn mai thori dair lgti hai k neend better anyth,1,positive
sharma1 abhi sirf ben stoke sikhaya hai bsdk nahi,0,negative
apki person aur avi ke hisab se apkoo kya hona chahiy drop name tell u 1 doctor 2 hafiz e quran 3,1,positive
fake nahi actual ye news hi nahi hai defam sath pictur jo lagai wo bhi g,2,neutral
shri shankarlalwani ji ko bahut bahut badhai aur subhkamnay indor modiphirs electionresults2019,2,neutral
ak hi naara ak hi naam mamta didi jindabaad bengal ke bikash garibo ke baar sochn wali ak hi bengal kanya,1,positive
apki bat bhi sahi h kyu ki bjp wale hamesha sadak par utar jate photo ko dekhlo,1,positive
block karan walo mai dum nahi hota bhagod hote hai jab jawab nahi de sakat block kara dete hai,0,negative
evm saji hua hai yadi sabut hai cort kyo nahi jate sabhi parti desh aandolan kyo nahi,1,positive
tu nomi niii hoon q k moo py baat maarti hoon baad byshak apoloj krna prhh jay,0,negative
sabka saath sabka vika goa vika totter due goamin ban restartgoamin rais sabka vika modihelpgoa,1,positive
iss saal mera record sahi h saalo 1st day 2 film dkhi dono hit uri totaldhama,2,neutral
sirf saifi saifi ki wajha se khud perform deta nhe larki q dengi ajj imad ka khilna bhot zaror,1,positive
koh bhaiya overconfid mai mat ratna warna issi tarah pele jayog,2,neutral
jabtak desh se kathmullo ko puri trah se sidha nhi kiya jyega rss apna kaam krti rhegi aur govt apna k,0,negative
duh dhanush tod diya 3 rupay ka nuksaan kar diya jaao main nahi karta naatak vaatak,0,negative
sugar pakistani kutt mera bus chale har pakistani musalmano ko goli maar du jo india reht,0,negative
alway proud meen sharfnyyi no iloveeyouuuu,1,positive
cheerwithprid wish indian team best small mauka mau,2,neutral
kya baat hai hamar india ki jcbkikhudai,2,neutral
insan good even guru pita ji dhan dhan satguru tera hi aasra bless everyth guru,1,positive
aub aap batyeng ki jai shri ram kehna kya hota hai tumlogo ki dukan jis din bund hogi usdin bharat,0,negative
askstar lol asian team ne abhi tak ek bhi match nahi jeeta aur 207 se jayeda kisi asian team ne nahi score ki,1,positive
ye group suicid kyu nahi manaat,1,positive
mede pr glad part great initi,1,positive
shahid maqsood na naam na kharab kere ye jo bhi hai,0,negative
s97 hot kameeney repli,2,neutral
wrath hi ooooo love lot thank,1,positive
shafiq7 walekum assalam aameen aapko bhi mubaark dua ki guzarish hai alfiya,2,neutral
nafrat hai muje un logo se jinh stop baad utarna hota hai lekin leng window seat phir sabko khiskakar sabka saaman hil,0,negative
nehrugandhi ke nikammepan ko sirf 10 saal hi thoda hi theek kiya ja sakta hai isk l,0,negative
yeh pubg wale bohot chalak hain elit pass k liy pehel pais khich te hain aur bad main majdur ki tarha mission comp,0,negative
yeah hi bjp ke sanskar jo khud ko ek samay ke sath peech hatak doosr nay chehro ko mauka dete hi,1,positive
bjp mp say sunni deol se bada rashtravaadi koi nahi hai kyuki handpump ukhaad ke pakistan ko sabak,2,neutral
congratul modi ji creat histor day indian democraci apna desh surakshit hath,2,neutral
yie yie,1,positive
b4 elect media ko gdp kabhi kam hotey hue nazar nhi aaya modi saab ko khud media walo ko batana pada k gdp apn,0,negative
o1 true mai experi kr chuki hu,1,positive
kam da vonn made hug thechallenge33,2,neutral
bkl mc ko mar mar kar 72 huroo ke pass bhej randi ke suwar ko sabs badya zinda jalao koi mana nahi,0,negative
bas 3 hour hain aapk paa taiyaar ho jaaiy guessthecommun win excit gift invit kijiy apn friend au,1,positive
aisa sabhi nahi kreng jo dikhta hai oh sahi nahi jo sahi hai oh aap ko dikhai nahi de rha hai lif,1,positive
jo khan agr iss nay mazahmat ke hoti jaan say jati kuch nahi kar sakti thay allah musalmano par raham kara,2,neutral
jai hind jai bharat jis din hamar bharat desh ye naara har baccha baccha bo,1,positive
movi albumsari sari raat 2019 songsari sari raat singersmannat noor rajvir jawanda song lyricistshappi raiko,1,positive
lanat ho tum per mitoo gay tum aur tuharay aba pakistan mitanay key liay nahi ban,0,negative
dhan dhan satguru tera hi aasra gud morn sohn saint dr ji bless apna v khyaal rakhna sohn g,2,neutral
aurat itn kalay log pakistan mei nahi hotay hamari bhikrai bhi amb,0,negative
rememb atalji s word histor occas m hope like cartoon modisarkar2 modisw,2,neutral
jega lool nothn doin amma sure one best live chat ever happen histori social media,2,neutral
aapn us band ko block kar diya ab kya fayda share karn ka asli comment wo deta,1,positive
congratul gajju banna hume aasha aap modi ji desh ki janata ke bharos pr khare utarog,2,neutral
ghutan si hone lagi uss ke paa jate hue main khud se rooth gaya hun usey manaat hue azhar iqbal,1,positive
sabka sath talk modi s 57member strong council minist 6 women watch deconstruct thi,1,positive
congratul dear brother ji himmat mardmard khuda god bless success whole life,1,positive
ism parti ko mention karn se koi fayada nahi iss mansikta ke log har jagah h sabs peh,1,positive
sach balun aaj tak bjp k aur modi high qualifi chamch hai bjp kuch v bole sab sa,2,neutral
dil jigra ek hi lekin isp har bar kurban kar du bharat ki salman khan,2,neutral
sale feku gappu elect k time jisko gali deraha tha aaj usikoi tribut deta hai biggest hypocrit centuri,0,negative
shukla thank let us know sachin m realli sorri know internet anyt,1,positive
sahi kaha nikhil sir jb bjp ne ko bycott kr dia sirf isliy ki wo apna kaam kr rhe bina k,1,positive
badhai ho modi ji 2019,2,neutral
samay samay ki baat hi rathe ab modiisnodivid timemagazin ispr kch boln ki himmat bc,1,positive
didyouknow veteran actor sunildutt hold entri guin book world record film yaadein ca,2,neutral
rahul gandhi ko chowkidar chor hai ka nara bhut bhari pad gya kuki wo khud bail,0,negative
itarsi ward 2 ka parsad bjp ke sare 1500 vote congr parti ko dilwana chate hai viswa nahi hot,1,positive
sohail wah superb isi lia celeb walay kam bhi shuru kar dia apa nay unfollow kar k chali gya anyway congrat bhai ji,1,positive
aakash institut uttarakhand medic iit jee coach,1,positive
kinna pyara gaana hai pain sound good heart warm video,2,neutral
mohobbat ka kissa sabhi ka thha hissa thhi chaandi ki gudiyathha soney ka gudda nazar lagg gayi iss dosti ko,1,positive
bhakt2 nahi yaar congresiyon ne desh barbaad kar diya 70 saalon mein modi ji akeley ke damn par,1,positive
oye meri charact per mat jao ji mai ne kisi ko dhoka nhi diya hai ji aur meri post par na b,1,positive
619 ajkl sari inform free milri h free youtub p usk accord kh,1,positive
got one wish duaa night growingupmuslim,1,positive
one kind word chang someon s entir day wait love n smile long,2,neutral
ye india gandhi ka nai h nehru ka tha ab hmlogo ka h gandhi se aajadi ke bad congress ko bhang karn,0,negative
jos buttler bowl wahab nice sweven s dream alway pakistani first engla,2,neutral
inkey saath desh ki saari junta jiti hai yadav ji yeh desh bhar ke chowkidaaron ki jeet hai varna aap jai,1,positive
127 crazi day haha super cool meet,2,neutral
love angel kaiko g n nhi rha aaj jagrata karunga devi maa ke vast,2,neutral
aur jab kahin koi bomb blast hota hai sab se pahl yhi log media trail lagat hai ki secur ne apna kaam nahi kiya,1,positive
rathe baba ramdev ka pura busi model hi hai nation desh ka gau mutra,2,neutral
abey khandaani chor tu chor hai har koi chor dikhega rahi chatn ki vo tums,0,negative
bhut shi proud,2,neutral
manish siddhuquitpolit seem two day row hashtag trend kuch lihaz kar lo baatein aa,1,positive
tum respect famili se hote tu nawab sahab tmay dera bughti se nhi nikalta,0,negative
shayad shair hume uns shikaayat nahi shaayad meri kismat chahat nahi meri taqdeer ko likh kar uparw,2,neutral
haha omg din ke sare sapn sach nahi hote thank god,1,positive
ye jo gaurakcha ke naam pe muslimo ko mara jata hai dahst failayi jati hai plspls isap koi action lo,2,neutral
saal ameer gareeb kuch nahi hota buss khwahishons ameer raho aur unh paan koi kasar na ch,2,neutral
sir appko kitn bade bade lok badhai de rehen hong mera badhai aap ke pass pahanchega ki nehi pa,1,positive
tum jio hajaro saal thank imrakhan full famili,2,neutral
keht hai khaana khilaana neiki hota hai aiyy iss ramzan hum aur aap milkar thori neiki kare everi 5 follo,2,neutral
set steal heart second song kabirsingh kiara,2,neutral
srf 1 day left us insan ke brday mae jo mere famili ka aik member hae mere bheno tara lucki sis like u life callmemeeru,2,neutral
saw ulaganayagan sir vishwaroopam vishwaroopam2trail cant wait share guy 5pm,2,neutral
stalk mama fb happi see live life daghana laag niya uyi,2,neutral
whi issu scholership yay social media ki mehrbani hai k ab koi kam chup nahi sak,2,neutral
bhai koi chinta nahi nishant verna ashutosh mishra aur bahut sare congress ke unoffici spoke,1,positive
bridg charsii kuch like kai ley maini troll tou nhi kiya apko,1,positive
bc bhaag gaya phir 4daystobharat,1,positive
bilaw jo gender ident crisi main phasa hua keh rhi apna sir scarf main phasa hua nazr ni ata isko,1,positive
ha bhos r ke mathura tumhar jija lagt na topi wale tabhi pet dard nahi hua jamanat,0,negative
love guru ji pleas accept deep obeis infinit pranam love thank love pravin,2,neutral
sardarji ab polit chhod ke world cup dekho chupchaap hypocrisi ki hudd hai,2,neutral
best moment prithvi singh say launda serious h total love,2,neutral
bjp congress sp bsp koi bhi ho yeh kbhi musalmaan ko aag laan ki baat nhi kreng,0,negative
1224 yayyyyyi happi go amaz mom congratul,2,neutral
ye qanoon efitrat hai social system jo khuda n design kiya mard ko hi agay chalna hai wo dun,2,neutral
kyunnnnnnnnnnnnnnnnn takl ko invit nahi kiya pmo ne kyun,1,positive
aapn kaam kiya hai iss koi inkar nhi kar sakta lekin aapko vote isliy nhi diya kyuki aapn itn galat decisi,2,neutral
jo sikh apan shabd ki kimat nahi janata wah aadmi nahi murda hotta hai agar sachch,1,positive
congratul sir salut desh k liy aap bahut special imandaar h bas ab duniya bhi desh ko,2,neutral
sir phle yutb pe jab search krta tha heiken ashi n n leken ke bad hmare channel ka naam nahi,1,positive
jo byakati balasaheb thakr ka nahi hua wo kishka hoga hindu hridaya samarat balasaheb thakr ne n,0,negative
khan great work sir bas desh ke boln se bach,2,neutral
bjp ki yahi baat achchi hai ki log apn karyakarta ko import dete hai isiliy unk karyakar,2,neutral
coin pair denteth run coupl minut dent went 366 might good short term invest,1,positive
idol mera dushmaan kaun,1,positive
pegar jogada da partida jogando de lucio com uma internet cheia de lag pra fechar noit com chave de ouro,1,positive
kuch seekho ye attitud chaiyai agar world cup jeetna hay,2,neutral
bjp ke hi nahi apitu pure bharatvarsh vartmaan paridrishya ab tak sabs safal rajnitigya ji ko grih,1,positive
ahmedabad india aaag india s oc2o free onlin classifi websit date pool day restaur pictur spo,1,positive
maam u r good serious iam say kya report ki thi aapn elect result wale din,2,neutral
yeh godi media apni harkaton se baaz nahi aanewala laaj sh,1,positive
fortun bless privileg see sh narendra modiji pm sh amit bhai,2,neutral
congratul modi ji dobra desh chalan ke liy auor modi sap se vishesh nivedan ki kripaya bank,2,neutral
matlab mayray saray azeez pankhay mar gay pata nahi kon ajnabi log ab mayri tweet like kartay want new pankha s,1,positive
pledgeagainstcorrupt good morn guru g bless us give us power sewa,2,neutral
hamar ilaq mein ayub zia k bad koi naya hospit nei bana jo hain unki bhi halat khasta hi,0,negative
achha ye hoga ki privat compani direct hmse aakr khud hi khrid k le jay date place decid kr k,1,positive
lahor qaland ka jala pakistan team ke match bhi phook phook ke dekhta hai without ume,1,positive
kareenakapoorkhan bebo beauti queen come back bang danc india danc show super judg 22,2,neutral
jcb ki khudai shuru ho gyi hai,1,positive
